Date,Exercise,Sets,Reps,Weight,isWarmup,Note
2019-02-13,Chin Up,1,5,0,,
2019-02-13,Chin Up,1,7,0,,
2019-02-13,Chin Up,1,4,0,,
2019-02-13,Biceps Curl To Shoulder Press,1,13,6.803893642,,
2019-02-13,Biceps Curl To Shoulder Press,1,12,6.803893642,,
2019-02-13,Biceps Curl To Shoulder Press,1,9,6.803893642,,
2019-02-13,Lat Pulldown,1,12,40.82336185,,
2019-02-13,Lat Pulldown,1,12,40.82336185,,
2019-02-13,Lat Pulldown,1,12,40.82336185,,
2019-02-13,Zottman Curl,1,9,6.803893642,,
2019-02-13,Zottman Curl,1,10,6.803893642,,
2019-02-13,Zottman Curl,1,13,4.535929094,,
2019-02-13,Dumbbell Row,1,10,20.41168092,,
2019-02-13,Dumbbell Row,1,13,15.87575183,,
2019-02-13,Dumbbell Row,1,13,15.87575183,,
2019-02-13,Concentration Curls,1,6,9.071858189,,
2019-02-13,Concentration Curls,1,7,9.071858189,,
2019-02-13,Concentration Curls,1,8,9.071858189,,
2019-02-12,Seated Triceps Press,1,6,18.14371638,,
2019-02-12,Seated Triceps Press,1,6,18.14371638,,
2019-02-12,Seated Triceps Press,1,7,18.14371638,,
2019-02-12,Dumbbell Incline Bench Press,1,12,18.14371638,,
2019-02-12,Dumbbell Incline Bench Press,1,12,18.14371638,,
2019-02-12,Dumbbell Incline Bench Press,1,8,18.14371638,,
2019-02-12,Dumbbell Pullover,1,10,18.14371638,,
2019-02-12,Dumbbell Pullover,1,6,18.14371638,,
2019-02-12,Dumbbell Pullover,1,8,18.14371638,,
2019-02-12,Arnold Dumbbell Press,1,12,9.071858189,,
2019-02-12,Arnold Dumbbell Press,1,12,9.071858189,,
2019-02-12,Arnold Dumbbell Press,1,10,9.071858189,,
2019-02-12,Dumbbell Rear Delt Raise,1,8,9.071858189,,
2019-02-12,Dumbbell Rear Delt Raise,1,8,9.071858189,,
2019-02-12,Dumbbell Rear Delt Raise,1,8,9.071858189,,
2019-02-12,Dumbbell Rear Delt Raise,1,8,9.071858189,,
2019-02-12,Dumbbell Fly,1,10,9.071858189,,
2019-02-12,Dumbbell Fly,1,10,9.071858189,,
2019-02-12,Dumbbell Fly,1,10,9.071858189,,
2019-02-12,Dumbbell Fly,1,10,9.071858189,,
2019-02-12,Dumbbell Fly,1,12,9.071858189,,
2019-02-12,Stability Ball Hyperextension,1,10,0,,
2019-02-12,Stability Ball Hyperextension,1,11,0,,
2019-02-12,Stability Ball Hyperextension,1,12,0,,
2019-02-12,Leg Raise,1,15,0,,
2019-02-12,Leg Raise,1,15,0,,
2019-02-12,Leg Raise,1,15,0,,
2019-02-12,Scissor Kick,1,15,0,,
2019-02-12,Scissor Kick,1,17,0,,
2019-02-12,Scissor Kick,1,20,0,,
2019-02-12,Machine Bench Press,1,8,29.48353911,TRUE,
2019-02-12,Machine Bench Press,1,4,49.89522004,,
2019-02-12,Machine Bench Press,1,6,40.82336185,,
2019-02-12,Machine Bench Press,1,7,38.5553973,,
2019-02-09,Back Squat,1,10,20.41168092,TRUE,
2019-02-09,Back Squat,1,8,38.5553973,TRUE,
2019-02-09,Back Squat,1,5,61.23504277,,
2019-02-09,Back Squat,1,5,61.23504277,,
2019-02-09,Back Squat,1,8,61.23504277,,
2019-02-09,Back Squat,1,5,65.77097187,,
2019-02-09,Back Squat,1,6,65.77097187,,
2019-02-09,Deadlift,1,10,20.41168092,TRUE,
2019-02-09,Deadlift,1,5,79.37875915,,
2019-02-09,Deadlift,1,5,79.37875915,,
2019-02-09,Deadlift,1,5,70.30690096,,
2019-02-09,Deadlift,1,5,70.30690096,,
2019-02-09,Deadlift,1,5,70.30690096,,
2019-02-09,Leg Press,1,9,95.25451098,,
2019-02-09,Leg Press,1,10,90.71858189,,
2019-02-09,Leg Press,1,10,86.18265279,,
2019-02-09,Leg Press,1,10,81.6467237,,
2019-02-09,Leg Press,1,10,77.1107946,,
2019-02-09,Calf Press,1,12,40.82336185,,
2019-02-09,Calf Press,1,12,45.35929094,,
2019-02-09,Calf Press,1,12,45.35929094,,
2019-02-09,Calf Press,1,10,45.35929094,,
2019-02-09,Calf Press,1,12,54.43114913,,
2019-02-09,Push Up,1,10,0,,
2019-02-08,Toe Touchers,1,15,0,,
2019-02-08,Toe Touchers,1,10,0,,
2019-02-08,Toe Touchers,1,10,0,,
2019-02-08,Oblique Crunch,1,8,0,,
2019-02-08,Oblique Crunch,1,7,0,,
2019-02-08,Oblique Crunch,1,8,0,,
2019-02-08,Tuck Crunch,1,5,0,,
2019-02-08,Tuck Crunch,1,5,0,,
2019-02-08,Tuck Crunch,1,3,0,,
2019-02-08,Scissor Crossover Kick,1,20,0,,
2019-02-08,Scissor Crossover Kick,1,20,0,,
2019-02-08,Scissor Crossover Kick,1,20,0,,
2019-02-08,Reverse Crunch,1,10,0,,
2019-02-08,Reverse Crunch,1,10,0,,
2019-02-08,Reverse Crunch,1,10,0,,
2019-02-08,Scissor Kick,1,15,0,,
2019-02-08,Scissor Kick,1,15,0,,
2019-02-08,Scissor Kick,1,15,0,,
2019-02-07,Barbell Curl,1,8,24.94761002,,
2019-02-07,Barbell Curl,1,8,24.94761002,,
2019-02-07,Barbell Curl,1,6,22.67964547,,
2019-02-07,Barbell Curl,1,9,20.41168092,,
2019-02-07,Dumbbell Skullcrusher,1,13,6.803893642,,
2019-02-07,Dumbbell Skullcrusher,1,12,6.803893642,,
2019-02-07,Dumbbell Skullcrusher,1,9,6.803893642,,
2019-02-07,Dumbbell Skullcrusher,1,10,6.803893642,,
2019-02-07,Hammer Curls,1,8,11.33982274,,
2019-02-07,Hammer Curls,1,9,11.33982274,,
2019-02-07,Hammer Curls,1,10,9.071858189,,
2019-02-07,Hammer Curls,1,8,9.071858189,,
2019-02-07,Tricep Pushdown,1,10,24.94761002,,
2019-02-07,Tricep Pushdown,1,8,24.94761002,,
2019-02-07,Tricep Pushdown,1,8,21.5456632,,
2019-02-07,Tricep Pushdown,1,8,21.5456632,,
2019-02-07,Tricep Pushdown,1,10,18.14371638,,
2019-02-07,Single Arm Cable Bicep Curl,1,10,6.803893642,,
2019-02-07,Cable Double Bicep Curl,1,10,6.803893642,,
2019-02-07,Cable Double Bicep Curl,1,10,6.803893642,,
2019-02-07,Cable Double Bicep Curl,1,9,6.803893642,,
2019-02-07,Seated Triceps Press,1,8,15.87575183,,
2019-02-07,Seated Triceps Press,1,8,15.87575183,,
2019-02-07,Seated Triceps Press,1,8,15.87575183,,
2019-02-07,Seated Triceps Press,1,10,13.60778728,,
2019-02-06,Barbell Shoulder Press,1,10,20.41168092,TRUE,
2019-02-06,Barbell Shoulder Press,1,6,34.01946821,,
2019-02-06,Barbell Shoulder Press,1,6,34.01946821,,
2019-02-06,Barbell Shoulder Press,1,6,34.01946821,,
2019-02-06,Barbell Shoulder Press,1,6,29.48353911,,
2019-02-06,Barbell Shoulder Press,1,14,20.41168092,,
2019-02-06,Dumbbell Front Raise,1,6,9.071858189,,
2019-02-06,Dumbbell Front Raise,1,6,9.071858189,,
2019-02-06,Dumbbell Front Raise,1,10,6.803893642,,
2019-02-06,Dumbbell Front Raise,1,10,6.803893642,,
2019-02-06,Single Arm Overhead Press,1,8,13.60778728,,
2019-02-06,Single Arm Overhead Press,1,8,13.60778728,,
2019-02-06,Single Arm Overhead Press,1,8,11.33982274,,
2019-02-06,Single Arm Overhead Press,1,9,11.33982274,,
2019-02-06,Rear Delt Machine Fly,1,12,20.41168092,,
2019-02-06,Rear Delt Machine Fly,1,12,20.41168092,,
2019-02-06,Rear Delt Machine Fly,1,12,20.41168092,,
2019-02-06,Rear Delt Machine Fly,1,12,20.41168092,,
2019-02-06,Dumbbell Shoulder Raise,1,12,4.535929094,,
2019-02-06,Dumbbell Shoulder Raise,1,12,4.535929094,,
2019-02-06,Dumbbell Shoulder Raise,1,9,4.535929094,,
2019-02-04,Chin Up,1,3,0,,
2019-02-04,Chin Up,1,3,0,,
2019-02-04,Chin Up,1,3,0,,
2019-02-04,Assisted Pull Up,1,8,27.66916748,,
2019-02-04,Assisted Pull Up,1,8,27.66916748,,
2019-02-04,Assisted Pull Up,1,6,14.06138019,,
2019-02-04,Assisted Pull Up,1,5,14.06138019,,
2019-02-04,Cable Row,1,8,47.62725549,,
2019-02-04,Cable Row,1,8,40.82336185,,
2019-02-04,Cable Row,1,8,40.82336185,,
2019-02-04,Cable Row,1,8,34.01946821,,
2019-02-04,Cable Row,1,10,27.21557457,,
2019-02-04,Dumbbell Bent Over Row,1,8,13.60778728,,
2019-02-04,Dumbbell Bent Over Row,1,10,13.60778728,,
2019-02-04,Dumbbell Bent Over Row,1,9,13.60778728,,
2019-02-04,Dumbbell Bent Over Row,1,12,13.60778728,,
2019-02-04,Back Extensions,1,11,0,,
2019-02-04,Back Extensions,1,11,0,,
2019-02-04,Back Extensions,1,11,0,,
2019-02-04,Back Extensions,1,11,0,,
2019-02-04,Lat Pulldown,1,8,49.89522004,,
2019-02-04,Lat Pulldown,1,10,40.82336185,,
2019-02-04,Lat Pulldown,1,10,40.82336185,,
2019-02-04,Lat Pulldown,1,12,34.01946821,,
2019-02-03,Dumbbell Bench Press,1,10,20.41168092,,
2019-02-03,Dumbbell Bench Press,1,10,18.14371638,,
2019-02-03,Dumbbell Bench Press,1,10,18.14371638,,
2019-02-03,Dumbbell Bench Press,1,10,18.14371638,,
2019-02-03,Dumbbell Incline Bench Press,1,10,15.87575183,,
2019-02-03,Dumbbell Incline Bench Press,1,10,15.87575183,,
2019-02-03,Dumbbell Incline Bench Press,1,10,15.87575183,,
2019-02-03,Cable Crossover Fly,1,10,9.071858189,,
2019-02-03,Cable Crossover Fly,1,10,9.071858189,,
2019-02-03,Cable Crossover Fly,1,10,9.071858189,,
2019-02-03,Jackknife Sit-Up,1,12,0,,
2019-02-03,Push Up,1,12,0,,
2019-02-03,Push Up,1,9,0,,
2019-02-03,Push Up,1,10,0,,
2019-02-01,Cable Crunch,1,10,18.14371638,,
2019-02-01,Cable Crunch,1,10,24.94761002,,
2019-02-01,Cable Crunch,1,12,24.94761002,,
2019-01-31,Back Squat,1,10,20.41168092,TRUE,
2019-01-31,Back Squat,1,7,61.23504277,,
2019-01-31,Back Squat,1,8,61.23504277,,
2019-01-31,Back Squat,1,8,61.23504277,,
2019-01-31,Back Squat,1,6,61.23504277,,
2019-01-31,Back Squat,1,10,52.16318459,,
2019-01-31,Front Squat,1,10,20.41168092,,
2019-01-31,Front Squat,1,5,29.48353911,,
2019-01-31,Front Squat,1,5,38.5553973,,
2019-01-31,Front Squat,1,5,38.5553973,,
2019-01-31,Deadlift,1,10,20.41168092,TRUE,
2019-01-31,Deadlift,1,5,79.37875915,,
2019-01-31,Deadlift,1,5,79.37875915,,
2019-01-31,Deadlift,1,5,79.37875915,,
2019-01-31,Deadlift,1,3,79.37875915,,
2019-01-31,Seated Leg Curl,1,8,22.67964547,TRUE,
2019-01-31,Seated Leg Curl,1,5,36.28743275,,
2019-01-31,Seated Leg Curl,1,5,36.28743275,,
2019-01-31,Barbell Glute Bridge,1,8,20.41168092,,
2019-01-31,Barbell Glute Bridge,1,12,29.48353911,,
2019-01-30,Barbell Curl,1,12,20.41168092,,
2019-01-30,Barbell Curl,1,10,20.41168092,,
2019-01-30,Barbell Curl,1,8,20.41168092,,
2019-01-30,Barbell Curl,1,8,20.41168092,,
2019-01-30,Dumbbell Skullcrusher,1,12,6.803893642,,
2019-01-30,Dumbbell Skullcrusher,1,11,6.803893642,,
2019-01-30,Dumbbell Skullcrusher,1,11,6.803893642,,
2019-01-30,Dumbbell Skullcrusher,1,11,6.803893642,,
2019-01-30,Dumbbell Bicep Curl,1,10,9.071858189,,
2019-01-30,Dumbbell Bicep Curl,1,8,11.33982274,,
2019-01-30,Dumbbell Bicep Curl,1,8,9.071858189,,
2019-01-30,Dumbbell Bicep Curl,1,9,9.071858189,,
2019-01-30,Tricep Pushdown,1,15,18.14371638,,
2019-01-30,Tricep Pushdown,1,12,21.5456632,,
2019-01-30,Tricep Pushdown,1,10,21.5456632,,
2019-01-30,Tricep Pushdown,1,12,18.14371638,,
2019-01-30,Concentration Curls,1,10,9.071858189,,
2019-01-30,Concentration Curls,1,6,9.071858189,,
2019-01-30,Concentration Curls,1,8,6.803893642,,
2019-01-30,Seated Triceps Press,1,10,13.60778728,,
2019-01-30,Seated Triceps Press,1,12,13.60778728,,
2019-01-30,Seated Triceps Press,1,8,15.87575183,,
2019-01-30,Seated Triceps Press,1,9,15.87575183,,
2019-01-29,Rear Delt Machine Fly,1,9,27.21557457,,
2019-01-29,Rear Delt Machine Fly,1,5,29.48353911,,
2019-01-29,Single Arm Overhead Press,1,12,11.33982274,,
2019-01-29,Single Arm Overhead Press,1,12,11.33982274,,
2019-01-29,Single Arm Overhead Press,1,10,11.33982274,,
2019-01-29,Single Arm Overhead Press,1,12,11.33982274,,
2019-01-29,Dumbbell Shrug,1,12,24.94761002,,
2019-01-29,Dumbbell Shrug,1,12,24.94761002,,
2019-01-29,Dumbbell Shrug,1,12,24.94761002,,
2019-01-29,Dumbbell Shrug,1,12,24.94761002,,
2019-01-29,Cable Shoulder External Rotation,1,8,4.535929094,,
2019-01-29,Cable Shoulder External Rotation,1,7,4.535929094,,
2019-01-29,Cable Shoulder External Rotation,1,12,2.267964547,,
2019-01-29,Cable Shoulder External Rotation,1,12,2.267964547,,
2019-01-29,Dumbbell Shoulder Raise,1,7,4.535929094,,
2019-01-29,Dumbbell Shoulder Raise,1,10,2.267964547,,
2019-01-29,Barbell Shoulder Press,1,12,20.41168092,,
2019-01-29,Barbell Shoulder Press,1,10,29.48353911,,
2019-01-29,Dumbbell Front Raise,1,12,6.803893642,,
2019-01-29,Dumbbell Front Raise,1,12,6.803893642,,
2019-01-29,Dumbbell Front Raise,1,10,6.803893642,,
2019-01-27,Wide Grip Pull Up,1,2,0,,
2019-01-27,Wide Grip Pull Up,1,2,0,,
2019-01-27,Chin Up,1,2,0,,
2019-01-27,Assisted Pull Up,1,8,31.75150366,,
2019-01-27,Assisted Pull Up,1,8,31.75150366,,
2019-01-27,Assisted Pull Up,1,8,29.48353911,,
2019-01-27,Assisted Pull Up,1,8,27.21557457,,
2019-01-27,Cable Row,1,8,47.62725549,,
2019-01-27,Cable Row,1,8,47.62725549,,
2019-01-27,Cable Row,1,10,40.82336185,,
2019-01-27,Dumbbell Row,1,8,22.67964547,,
2019-01-27,Dumbbell Row,1,8,22.67964547,,
2019-01-27,Dumbbell Row,1,8,22.67964547,,
2019-01-27,Dumbbell Row,1,12,18.14371638,,
2019-01-27,Dumbbell Bent Over Row,1,8,13.60778728,,
2019-01-27,Dumbbell Bent Over Row,1,9,13.60778728,,
2019-01-27,Dumbbell Bent Over Row,1,10,11.33982274,,
2019-01-27,Dumbbell Bent Over Row,1,12,11.33982274,,
2019-01-25,Dumbbell Bench Press,1,10,18.14371638,,
2019-01-25,Dumbbell Bench Press,1,13,18.14371638,,
2019-01-25,Dumbbell Bench Press,1,8,20.41168092,,
2019-01-25,Dumbbell Incline Bench Press,1,12,15.87575183,,
2019-01-25,Dumbbell Incline Bench Press,1,12,15.87575183,,
2019-01-25,Dumbbell Incline Bench Press,1,6,18.14371638,,
2019-01-25,Cable Crossover Fly,1,10,9.071858189,,
2019-01-25,Cable Crossover Fly,1,10,9.071858189,,
2019-01-25,Cable Crossover Fly,1,10,6.803893642,,
2019-01-25,Cable Crossover Fly,1,12,6.803893642,,
2019-01-25,Hammerstrength Chest Press,1,15,9.071858189,,
2019-01-25,Hammerstrength Chest Press,1,10,13.60778728,,
2019-01-25,Hammerstrength Chest Press,1,6,20.41168092,,
2019-01-25,Hammerstrength Chest Press,1,12,15.87575183,,
2019-01-23,Dumbbell Shoulder Press,1,10,15.87575183,,
2019-01-23,Dumbbell Shoulder Press,1,12,15.87575183,,
2019-01-23,Dumbbell Shoulder Press,1,10,15.87575183,,
2019-01-23,Dumbbell Shoulder Press,1,10,13.60778728,,
2019-01-23,Dumbbell Front Raise,1,5,9.071858189,,
2019-01-23,Dumbbell Front Raise,1,12,6.803893642,,
2019-01-23,Dumbbell Front Raise,1,10,6.803893642,,
2019-01-23,Dumbbell Front Raise,1,10,6.803893642,,
2019-01-23,Crunches,1,30,0,,
2019-01-23,Crunches,1,25,0,,
2019-01-23,Crunches,1,20,0,,
2019-01-23,Crunches,1,20,0,,
2019-01-23,Superman,1,15,0,,
2019-01-23,Superman,1,15,0,,
2019-01-23,Superman,1,15,0,,
2019-01-23,Superman,1,15,0,,
2019-01-23,Dead Bug,1,10,0,,
2019-01-23,Dead Bug,1,10,0,,
2019-01-23,Dead Bug,1,10,0,,
2019-01-23,Rear Delt Machine Fly,1,18,13.60778728,,
2019-01-22,Side Bridge,1,0,0,,
2019-01-22,Assisted Pull Up,1,10,38.5553973,,
2019-01-22,Assisted Pull Up,1,10,29.48353911,,
2019-01-22,Assisted Pull Up,1,3,2.267964547,,
2019-01-22,Assisted Pull Up,1,8,29.48353911,,
2019-01-22,Assisted Pull Up,1,8,36.28743275,,
2019-01-22,Hammer Curls,1,10,11.33982274,,
2019-01-22,Hammer Curls,1,10,9.071858189,,
2019-01-22,Hammer Curls,1,10,9.071858189,,
2019-01-22,Seated Dumbbell Curl,1,8,9.071858189,,
2019-01-22,Seated Dumbbell Curl,1,6,9.071858189,,
2019-01-22,Seated Dumbbell Curl,1,10,6.803893642,,
2019-01-22,Seated Dumbbell Curl,1,13,6.803893642,,
2019-01-22,Seated Dumbbell Curl,1,8,9.071858189,,
2019-01-22,Lat Pulldown,1,10,29.48353911,TRUE,
2019-01-22,Lat Pulldown,1,10,54.43114913,,
2019-01-22,Lat Pulldown,1,10,54.43114913,,
2019-01-22,Lat Pulldown,1,7,47.62725549,,
2019-01-22,Lat Pulldown,1,10,40.82336185,,
2019-01-22,Dumbbell Bicep Curl,1,14,6.803893642,,
2019-01-22,Dumbbell Bicep Curl,1,14,6.803893642,,
2019-01-22,Dumbbell Bicep Curl,1,17,4.535929094,,
2019-01-22,Cable Row,1,6,47.62725549,,
2019-01-22,Cable Row,1,8,40.82336185,,
2019-01-22,Cable Row,1,10,34.01946821,,
2019-01-22,Cable Row,1,12,27.21557457,,
2019-01-22,Side Bridge,1,0,0,,
2019-01-22,Side Bridge,1,0,0,,
2019-01-22,Side Bridge,1,0,0,,
2019-01-22,Side Bridge,1,0,0,,
2019-01-20,Deadlift,1,6,61.23504277,TRUE,
2019-01-20,Deadlift,1,6,74.84283006,,
2019-01-20,Deadlift,1,5,79.37875915,,
2019-01-20,Deadlift,1,6,79.37875915,,
2019-01-20,Deadlift,1,4,79.37875915,,
2019-01-20,Deadlift,1,6,74.84283006,,
2019-01-20,Deadlift,1,8,70.30690096,,
2019-01-20,Back Squat,1,2,20.41168092,TRUE,
2019-01-20,Back Squat,1,8,43.0913264,TRUE,
2019-01-20,Back Squat,1,6,61.23504277,,
2019-01-20,Back Squat,1,6,61.23504277,,
2019-01-20,Back Squat,1,5,65.77097187,,
2019-01-20,Back Squat,1,5,61.23504277,,
2019-01-20,Back Squat,1,5,61.23504277,,
2019-01-20,Seated Leg Curl,1,8,18.14371638,TRUE,
2019-01-20,Seated Leg Curl,1,10,29.48353911,,
2019-01-20,Seated Leg Curl,1,7,31.75150366,,
2019-01-20,Seated Leg Curl,1,8,34.01946821,,
2019-01-20,Seated Leg Curl,1,8,31.75150366,,
2019-01-20,Seated Leg Curl,1,8,27.21557457,,
2019-01-20,Leg Extension,1,8,31.75150366,TRUE,
2019-01-20,Leg Extension,1,7,49.89522004,,
2019-01-20,Leg Extension,1,6,49.89522004,,
2019-01-20,Leg Extension,1,8,45.35929094,,
2019-01-20,Leg Extension,1,10,40.82336185,,
2019-01-20,Leg Extension,1,10,38.5553973,,
2019-01-19,Dumbbell Skullcrusher,1,5,9.071858189,,
2019-01-19,Barbell Bench Press,1,10,20.41168092,TRUE,
2019-01-19,Barbell Bench Press,1,7,34.01946821,TRUE,
2019-01-19,Barbell Bench Press,1,8,52.16318459,,
2019-01-19,Barbell Bench Press,1,8,52.16318459,,
2019-01-19,Barbell Bench Press,1,6,52.16318459,,
2019-01-19,Barbell Bench Press,1,8,47.62725549,,
2019-01-19,Barbell Bench Press,1,10,43.0913264,,
2019-01-19,Barbell Bench Press,1,8,43.0913264,,
2019-01-19,Incline Push Up,1,8,0,,
2019-01-19,Incline Push Up,1,9,0,,
2019-01-19,Incline Push Up,1,9,0,,
2019-01-19,Incline Push Up,1,6,0,,
2019-01-19,Incline Barbell Skull Crusher,1,11,20.41168092,,
2019-01-19,Incline Barbell Skull Crusher,1,6,20.41168092,,
2019-01-19,Cable Crossover Fly,1,10,9.071858189,,
2019-01-16,Dumbbell Incline Bench Press,1,10,18.14371638,,
2019-01-16,Dumbbell Incline Bench Press,1,10,18.14371638,,
2019-01-16,Dumbbell Incline Bench Press,1,10,18.14371638,,
2019-01-16,Dumbbell Incline Fly,1,12,9.071858189,,
2019-01-16,Dumbbell Incline Fly,1,10,11.33982274,,
2019-01-16,Dumbbell Incline Fly,1,10,11.33982274,,
2019-01-16,Dumbbell Incline Fly,1,10,9.071858189,,
2019-01-16,Cable Row,1,10,47.62725549,,
2019-01-16,Cable Row,1,8,47.62725549,,
2019-01-16,Cable Row,1,10,40.82336185,,
2019-01-16,Cable Row,1,8,40.82336185,,
2019-01-16,Cable Row,1,11,34.01946821,,
2019-01-15,Dumbbell Incline Bench Press,1,8,20.41168092,,
2019-01-15,Bent Over Barbell Row,1,10,20.41168092,TRUE,
2019-01-15,Dumbbell Incline Fly,1,8,10.20584046,,
2019-01-15,Cable Row,1,8,29.48353911,TRUE,
2019-01-15,Lat Pulldown,1,8,22.67964547,TRUE,
2019-01-15,Single Arm Dumbbell Bench Press,1,8,13.60778728,,
2019-01-15,Dumbbell Bench Press,1,8,20.41168092,,
2019-01-15,Scissor Kick,1,30,0,,
2019-01-15,Scissor Kick,1,23,0,,
2019-01-15,Scissor Kick,1,23,0,,
2019-01-15,Deadlift,1,6,20.41168092,TRUE,
2019-01-15,Deadlift,1,6,61.23504277,TRUE,
2019-01-15,Deadlift,1,4,70.30690096,,
2019-01-15,Deadlift,1,6,70.30690096,,
2019-01-15,Deadlift,1,5,74.84283006,,
2019-01-15,Deadlift,1,4,79.37875915,,
2019-01-15,Deadlift,1,4,79.37875915,,
2019-01-15,Barbell Curl,1,10,22.67964547,,
2019-01-15,Barbell Curl,1,10,22.67964547,,
2019-01-15,Barbell Curl,1,7,22.67964547,,
2019-01-15,Barbell Curl,1,10,20.41168092,,
2019-01-15,Dumbbell Lunge,1,6,9.071858189,,
2019-01-15,Dumbbell Lunge,1,6,9.071858189,,
2019-01-15,Dumbbell Lunge,1,6,9.071858189,,
2019-01-15,Dumbbell Squat,1,12,6.803893642,,
2019-01-15,Dumbbell Squat,1,15,4.535929094,,
2019-01-15,Dumbbell Squat,1,15,4.535929094,,
2019-01-15,Box Jump,1,10,0,,
2019-01-15,Box Jump,1,10,0,,
2019-01-15,Box Jump,1,10,0,,
2019-01-15,Concentration Curls,1,10,9.071858189,,
2019-01-15,Concentration Curls,1,10,9.071858189,,
2019-01-15,Concentration Curls,1,6,9.071858189,,
2019-01-15,Concentration Curls,1,12,6.803893642,,
2019-01-15,Concentration Curls,1,12,6.803893642,,
2019-01-15,Concentration Curls,1,10,6.803893642,,
2019-01-15,Concentration Curls,1,9,6.803893642,,
2019-01-15,Deadlift,1,6,20.41168092,TRUE,
2019-01-15,Deadlift,1,6,61.23504277,TRUE,
2019-01-15,Deadlift,1,4,70.30690096,,
2019-01-15,Deadlift,1,6,70.30690096,,
2019-01-15,Deadlift,1,5,74.84283006,,
2019-01-15,Deadlift,1,4,79.37875915,,
2019-01-15,Deadlift,1,4,79.37875915,,
2019-01-15,Barbell Curl,1,10,22.67964547,,
2019-01-15,Barbell Curl,1,10,22.67964547,,
2019-01-15,Barbell Curl,1,7,22.67964547,,
2019-01-15,Barbell Curl,1,10,20.41168092,,
2019-01-15,Dumbbell Lunge,1,6,9.071858189,,
2019-01-15,Dumbbell Lunge,1,6,9.071858189,,
2019-01-15,Dumbbell Lunge,1,6,9.071858189,,
2019-01-15,Dumbbell Squat,1,12,6.803893642,,
2019-01-15,Dumbbell Squat,1,15,4.535929094,,
2019-01-15,Dumbbell Squat,1,15,4.535929094,,
2019-01-15,Box Jump,1,10,0,,
2019-01-15,Box Jump,1,10,0,,
2019-01-15,Box Jump,1,10,0,,
2019-01-15,Concentration Curls,1,10,9.071858189,,
2019-01-13,Dumbbell Shoulder Press,1,12,15.87575183,,
2019-01-13,Dumbbell Shoulder Press,1,12,15.87575183,,
2019-01-13,Dumbbell Shoulder Press,1,8,15.87575183,,
2019-01-13,Dumbbell Shoulder Press,1,6,15.87575183,,
2019-01-13,Dumbbell Shoulder Press,1,10,13.60778728,,
2019-01-13,Dumbbell Rear Delt Raise,1,15,5.669911368,,
2019-01-13,Dumbbell Rear Delt Raise,1,15,5.669911368,,
2019-01-13,Dumbbell Rear Delt Raise,1,10,5.669911368,,
2019-01-13,Standing Barbell Calf Raise,1,15,47.62725549,,
2019-01-13,Standing Barbell Calf Raise,1,12,52.16318459,,
2019-01-13,Standing Barbell Calf Raise,1,12,52.16318459,,
2019-01-13,Smith Machine Calf Raise,1,12,31.75150366,,
2019-01-13,Smith Machine Calf Raise,1,12,31.75150366,,
2019-01-13,Smith Machine Calf Raise,1,15,31.75150366,,
2019-01-13,Smith Machine Shrug,1,12,31.75150366,,
2019-01-13,Smith Machine Shrug,1,12,31.75150366,,
2019-01-13,Smith Machine Shrug,1,12,31.75150366,,
2019-01-13,Dumbbell Upright Row,1,15,6.803893642,,
2019-01-13,Dumbbell Upright Row,1,15,6.803893642,,
2019-01-13,Dumbbell Upright Row,1,15,6.803893642,,
2019-01-13,Back Extensions,1,10,11.33982274,,
2019-01-13,Back Extensions,1,10,11.33982274,,
2019-01-13,Back Extensions,1,13,0,,
2019-01-12,Dumbbell Incline Fly,1,15,9.071858189,,
2019-01-12,Dumbbell Incline Fly,1,8,11.33982274,,
2019-01-12,Dumbbell Incline Fly,1,8,9.071858189,,
2019-01-12,Dumbbell Incline Bench Press,1,8,18.14371638,,
2019-01-12,Dumbbell Incline Bench Press,1,9,18.14371638,,
2019-01-12,Dumbbell Incline Bench Press,1,8,18.14371638,,
2019-01-12,Tricep Pushdown,1,10,18.14371638,,
2019-01-12,Tricep Pushdown,1,10,18.14371638,,
2019-01-12,Tricep Pushdown,1,10,18.14371638,,
2019-01-12,Tricep Pushdown,1,10,18.14371638,,
2019-01-12,Tricep Pushdown,1,14,14.74176956,,
2019-01-12,Barbell Bench Press,1,6,52.16318459,,
2019-01-12,Barbell Bench Press,1,6,52.16318459,,
2019-01-12,Barbell Bench Press,1,8,52.16318459,,
2019-01-12,Barbell Bench Press,1,6,52.16318459,,
2019-01-12,Barbell Bench Press,1,5,54.43114913,,
2019-01-12,Dumbbell Skullcrusher,1,12,6.803893642,,
2019-01-12,Dumbbell Skullcrusher,1,10,6.803893642,,
2019-01-12,Dumbbell Skullcrusher,1,9,6.803893642,,
2019-01-12,Dumbbell Kickbacks,1,10,6.803893642,,
2019-01-12,Dumbbell Kickbacks,1,10,6.803893642,,
2019-01-12,Dumbbell Kickbacks,1,10,6.803893642,,
2019-01-09,Seated Dumbbell Curl,1,8,10.20584046,,
2019-01-09,Seated Dumbbell Curl,1,4,13.60778728,,
2019-01-09,Seated Dumbbell Curl,1,7,11.33982274,,
2019-01-09,Seated Dumbbell Curl,1,5,11.33982274,,
2019-01-09,Seated Dumbbell Curl,1,9,9.071858189,,
2019-01-09,Palms-Up Barbell Wrist Curl,1,12,13.60778728,,
